ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23591225;49.1;54.7;0;0;0;-84.3;0.42;0.13;0.04;0.39;8162;0.415;1.1537;0.1337;56.0845;6.6457;668553;677115;32.5511;0;61;0.686;11.322;23591137;1.1537;0.1337;56.0844;6.6457;0.924;439.44;-0.2;-0.6;4.185;3429;3472.92;1;23591137;-0.0545943;-0.00778777;2.06897;0.119929;0.146251;1.01717;7.72506;-2.436;-21.2435;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591287;49;54.7;0;0;0;-83.9;6.04;2.18;-0.02;6.07;8208;0.427;1.1537;0.1337;56.0862;6.6457;668603;677165;71.163;0;61;0.677;11.796;23591225;1.1537;0.1337;56.0845;6.6457;0.923;439.308;1.11;2.57;4.187;3429.38;3473.3;1;23591226;-0.0723084;-0.020664;2.09899;-0.0301827;0.0806412;1.02688;-9.94199;-9.77001;-17.6611;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591353;49;54.7;0;0;0;-83.8;7.6;2.77;-0.05;7.56;8312;0.422;1.1538;0.1337;56.0885;6.6457;668653;677215;110.156;0;61;0.626;12.058;23591287;1.1537;0.1337;56.0862;6.6457;0.923;439.101;2.78;7.27;4.21;3429.63;3473.55;1;23591287;-0.0645659;-0.0237346;2.1174;0.0771006;-0.0151818;1.03091;1.08109;-6.96471;-16.8059;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591437;48.8;54.7;0;0;0;-83.9;7.99;3.06;0.12;8.02;8506;0.45;1.1538;0.1337;56.092;6.6457;668730;677292;170.086;0;61;0.55;12.346;23591376;1.1538;0.1337;56.089;6.6457;0.922;438.767;4.09;10.12;4.306;3430.02;3473.93;1;23591376;-0.0564066;-0.0194382;2.15238;-0.147395;-0.385312;1.01798;8.58885;-15.1176;-26.3148;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591504;49.2;54.7;0;0;0;-83.5;6.2;2.29;-0.18;6.02;8612;0.412;1.1539;0.1337;56.0942;6.6458;668782;677344;211.007;0;61;0.642;12.344;23591437;1.1538;0.1337;56.092;6.6457;0.922;438.466;5.12;13.27;4.364;3430.28;3474.2;1;23591437;-0.0638262;-0.0240829;2.18379;-0.186974;-0.0854388;1.0178;39.3149;-9.79856;-29.5884;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591587;49.4;54.7;0;0;0;-83.5;0.25;0.2;-0.15;0.16;8629;0.386;1.1539;0.1337;56.0958;6.6468;668860;677422;271.584;0;61;0.719;11.962;23591504;1.1539;0.1337;56.0942;6.6458;0.921;438.237;-1.08;-3.35;4.418;3430.55;3474.47;1;23591504;-0.123945;-0.0241982;2.21148;0.267241;0.552902;1.01214;17.1711;-1.5351;-15.8726;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591653;49;54.7;0;0;0;-83.1;-2.23;-0.66;0.27;-2.01;8648;0.452;1.1539;0.1338;56.096;6.6479;668912;677474;312.433;0;61;0.77;11.905;23591587;1.1539;0.1337;56.0958;6.6468;0.921;438.111;-4.96;-15.92;4.427;3430.95;3474.87;1;23591587;-0.150551;-0.0289398;2.21109;0.439759;0.763246;0.996349;-32.8074;10.8407;11.8193;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591737;49.1;54.7;0;0;0;-84.4;5.68;2.14;-0.03;5.6;8725;0.427;1.154;0.1338;56.0987;6.6479;668991;677553;13.5507;0;61;0.624;12.423;23591653;1.1539;0.1338;56.096;6.6479;0.921;438.1;2.78;6.26;4.436;3431.22;3475.14;1;23591653;-0.0886827;-0.0389544;2.19716;0.0830865;-0.368934;0.981517;-25.6517;-4.89689;8.32328;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591826;49.1;54.7;0;0;0;-83.2;0.23;0.09;0.02;0.24;8792;0.444;1.154;0.1338;56.0988;6.648;669070;677632;75.3238;0;61;0.722;12.211;23591737;1.154;0.1338;56.0987;6.6479;0.92;437.805;-0.25;-0.57;4.476;3431.62;3475.54;1;23591737;-0.064743;-0.0375067;2.19735;0.142631;0.066225;0.987481;6.91812;4.59075;-1.64858;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591886;49;54.7;0;0;0;-82.9;5.06;1.95;-0.04;5.07;8857;0.458;1.154;0.1338;56.1003;6.648;669123;677685;116.86;0;61;0.699;12.655;23591827;1.154;0.1338;56.0988;6.648;0.92;437.713;0.63;1.28;4.51;3432.03;3475.95;1;23591827;-0.07329;-0.0419808;2.19898;0.159628;0.00758848;0.983447;9.05048;-4.32074;-1.53052;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23591976;49.1;54.7;0;0;0;-83.1;-2.87;-0.97;0.01;-2.88;8976;0.449;1.154;0.1338;56.101;6.6498;669205;677767;180.269;0;61;0.847;12.271;23591887;1.154;0.1338;56.1003;6.648;0.92;437.549;1.54;4.21;4.544;3432.3;3476.22;1;23591887;-0.0759215;-0.0425671;2.20234;0.0390158;0.0464465;0.999966;15.835;-5.91168;-0.0547552;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23592036;49.1;54.7;0;0;0;-83.8;2.41;0.9;0;2.35;9006;0.444;1.154;0.1338;56.1017;6.6498;669259;677821;222.243;0;61;0.774;12.656;23591976;1.154;0.1338;56.101;6.6498;0.92;437.565;0.56;2.69;4.604;3432.72;3476.64;1;23591976;-0.0666763;-0.0450401;2.189;-0.039905;-0.162449;0.990868;-14.7582;3.63207;14.1977;23591000;-37.71248968;145.03566961;81.89208458;3.86666594;0.00000000;4.73270908;3.38023694;
23592125;49.3;54.7;0;0;0;-83.4;-1.82;-0.71;-0.11;-1.93;9127;0.389;1.154;0.1338;56.1018;6.6505;669341;677903;286.371;0;61;0.729;12.498;23592037;1.154;0.1338;56.1017;6.6498;0.919;437.46;-0.09;0.99;4.62;3433;3476.92;1;23592037;-0.0407088;-0.0371075;2.17453;0.0620333;-0.116597;0.988414;-5.18083;2.53694;12.9104;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592187;49.2;54.7;0;0;0;-83.4;-8.92;-2.99;0.17;-8.73;9096;0.43;1.154;0.1339;56.1018;6.6533;669396;677958;329.164;0;61;1.074;12.035;23592125;1.154;0.1338;56.1018;6.6505;0.919;437.443;-5.11;-13.84;4.68;3433.42;3477.34;1;23592126;-0.0159903;-0.0309031;2.16634;-0.190539;0.168772;0.990812;9.33627;2.94538;-2.59928;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592254;49.1;54.7;0;0;0;-83.9;5.32;2.1;-0.05;5.3;9087;0.434;1.1541;0.1339;56.1036;6.6533;669450;678012;11.4612;0;61;0.621;12.896;23592187;1.154;0.1339;56.1018;6.6533;0.92;437.59;-0.71;-1.23;4.665;3433.7;3477.62;1;23592187;-0.0164384;-0.0475209;2.16043;0.2539;-0.442608;0.985032;5.30789;-5.08054;8.52512;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592338;49.2;54.7;0;0;0;-84.7;-1.49;-0.55;0;-1.5;9213;0.425;1.1541;0.1339;56.1039;6.6542;669533;678095;76.1726;0;61;0.733;12.685;23592254;1.1541;0.1339;56.1036;6.6533;0.919;437.418;-0.72;-2.37;4.661;3433.98;3477.9;1;23592255;-0.0258568;-0.0424521;2.15176;0.148125;0.423759;1.02006;-11.2578;1.02201;8.88783;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592404;49.3;54.7;0;0;0;-83.8;-10.08;-3.68;-0.09;-10.11;9211;0.423;1.1541;0.1339;56.1039;6.6572;669588;678150;119.327;0;61;1.05;12.06;23592338;1.1541;0.1339;56.1039;6.6542;0.919;437.401;-1.85;-5.06;4.725;3434.41;3478.33;1;23592338;0.012769;-0.0311806;2.13203;-0.299663;-0.0593034;1.03139;-36.3094;8.51993;12.3515;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592563;49.4;54.7;0;0;0;-83.9;-0.28;0.01;-0.08;-0.31;9250;0.427;1.1541;0.134;56.106;6.659;669699;678261;205.602;0;61;0.734;12.735;23592424;1.1541;0.134;56.1039;6.6581;0.92;437.62;-0.95;-2.49;4.72;3434.83;3478.75;1;23592426;0.107471;-0.0359664;2.11501;0.581793;-0.818688;0.980954;-24.6148;3.36018;1.9719;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592699;49.5;54.7;0;0;0;-84;-16.27;-5.77;-0.02;-16.27;9281;0.402;1.1541;0.1342;56.106;6.6684;669814;678376;294.856;0;61;1.447;11.896;23592697;1.1541;0.1341;56.106;6.6655;0.92;437.88;-6.25;-17.83;4.783;3435.69;3479.61;1;23592698;0.0257452;-0.0122071;2.21192;-0.021235;0.265746;0.966738;22.2497;11.7015;-35.3108;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592795;49.4;54.7;0;0;0;-83.6;-14.82;-5.1;0.07;-14.77;8991;0.379;1.1541;0.1344;56.106;6.6793;669947;678509;38.8011;0;61;1.29;11.558;23592697;1.1541;0.1341;56.106;6.6655;0.92;437.88;-6.25;-17.83;4.783;3435.69;3479.61;1;23592698;0.0257452;-0.0122071;2.21192;-0.021235;0.265746;0.966738;22.2497;11.7015;-35.3108;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592876;49.4;54.7;0;0;0;-83.9;-11.68;-3.94;0;-11.63;8784;0.377;1.1541;0.1345;56.106;6.6841;670026;678588;100.191;0;61;1.08;11.328;23592795;1.1541;0.1344;56.106;6.6793;0.922;438.725;-4.5;-13.84;4.61;3436.53;3480.45;1;23592795;-0.0767622;-0.014409;2.27018;-0.17112;-0.0393864;1.0156;0.521073;9.781;-5.63392;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23592971;49.3;54.7;0;0;0;-83.9;-4.34;-1.41;0.1;-4.27;8724;0.412;1.1541;0.1345;56.1064;6.6865;670104;678666;161.257;0;61;0.839;11.801;23592876;1.1541;0.1345;56.106;6.6841;0.923;438.998;-4.49;-13.41;4.505;3436.93;3480.85;1;23592906;-0.0679461;-0.0127887;2.2704;0.110362;0.208763;1.03942;-23.9363;4.39388;3.4054;23592000;-37.71248809;145.03562621;81.82275609;3.58110095;0.00000000;4.73105266;3.38255492;
23593086;49.1;54.7;0;0;0;-83.3;-3.06;-1.07;0.03;-2.98;8784;0.426;1.1541;0.1346;56.1064;6.6878;670183;678745;222.64;0;61;0.702;11.936;23592972;1.1541;0.1345;56.1064;6.6865;0.923;439.036;-1.88;-5.84;4.475;3437.34;3481.26;1;23593005;-0.00816358;-0.0150882;2.26168;-0.0615744;-0.0382642;1.05367;5.06458;-3.21887;-2.71774;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593154;49.4;54.7;0;0;0;-83.7;-8.2;-2.88;-0.12;-8.24;8833;0.391;1.1541;0.1346;56.1064;6.6911;670263;678825;284.731;0;61;0.945;11.676;23593087;1.1541;0.1346;56.1064;6.6878;0.923;439.038;-0.06;-1.47;4.506;3437.74;3481.66;1;23593087;0.00468524;-0.0158705;2.26755;-0.0352929;-0.225386;1.04657;12.2639;-6.68098;-8.92731;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593206;49.2;54.7;0;0;0;-84.8;-9.01;-3.07;0.19;-8.88;8835;0.421;1.1541;0.1347;56.1064;6.6939;670316;678878;326.211;0;61;0.933;11.652;23593154;1.1541;0.1346;56.1064;6.6911;0.923;439.191;-4.49;-12.78;4.531;3438.15;3482.07;1;23593154;-0.0243221;-0.0166034;2.28426;0.111399;0.109929;1.02516;1.72871;1.80513;-9.73317;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593294;49.4;54.7;0;0;0;-85;-11.58;-3.88;-0.08;-11.57;8847;0.413;1.1541;0.1348;56.1064;6.6986;670395;678957;28.0424;0;61;1.159;11.49;23593206;1.1541;0.1347;56.1064;6.6939;0.923;439.312;-0.4;-1.6;4.532;3438.42;3482.34;1;23593206;-0.0162061;-0.0220971;2.29466;0.138409;0.0515531;1.01815;7.62277;-2.64388;-12.1471;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593356;49.4;54.7;0;0;0;-84;-11.14;-3.74;-0.03;-11.08;8765;0.396;1.1541;0.1348;56.1064;6.7017;670448;679010;69.0414;0;61;1.05;11.329;23593304;1.1541;0.1348;56.1064;6.6986;0.924;439.549;-3.61;-9.57;4.538;3438.83;3482.75;1;23593304;-0.0328543;-0.024416;2.30677;-0.116286;-0.12193;1.01133;-14.6918;-0.469917;-3.58517;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593476;49.2;54.7;0;0;0;-83.8;-6.36;-2.21;0.08;-6.3;8764;0.408;1.1541;0.1349;56.1064;6.7045;670526;679088;130.199;0;61;0.798;11.677;23593356;1.1541;0.1348;56.1064;6.7017;0.924;439.704;-3.72;-10.42;4.496;3439.1;3483.01;1;23593357;-0.00513409;-0.0267346;2.31433;0.0576057;-0.0200267;1.0083;-12.8696;0.100495;-11.3324;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593604;49.4;54.7;0;0;0;-83;-9.17;-3.14;-0.05;-9.17;8712;0.38;1.1541;0.135;56.1064;6.711;670658;679220;232.652;0;61;0.963;11.475;23593476;1.1541;0.1349;56.1064;6.7045;0.924;439.796;-1.71;-4.41;4.495;3439.5;3483.42;1;23593476;0.0131451;-0.0170301;2.33786;0.119572;-0.24527;1.00341;8.39539;1.10828;-22.7964;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593656;49.5;54.7;0;0;0;-83;-12.96;-4.29;-0.15;-13;8611;0.37;1.1541;0.1351;56.1064;6.7145;670709;679271;272.288;0;61;1.136;10.986;23593605;1.1541;0.135;56.1064;6.711;0.925;440.059;-4.24;-11.89;4.468;3440.17;3484.09;1;23593605;-0.0546474;-0.0104604;2.39121;0.116972;0.199959;1.01725;9.66336;7.67281;-12.7743;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593745;49.4;54.7;0;0;0;-83.1;-11.75;-3.8;0.07;-11.67;8463;0.362;1.1541;0.1352;56.1064;6.7192;670785;679347;331.659;0;61;1.049;10.936;23593656;1.1541;0.1351;56.1064;6.7145;0.925;440.232;-5.85;-18.5;4.416;3440.44;3484.36;1;23593657;-0.0651824;-0.0120269;2.40171;0.265574;0.289529;1.02043;-11.4982;3.69044;-7.2391;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593805;49.2;54.7;0;0;0;-84.7;-8.29;-2.68;0.22;-8.13;8427;0.404;1.1541;0.1352;56.1064;6.7215;670835;679397;10.8658;0;61;0.843;11.091;23593755;1.1541;0.1352;56.1064;6.7192;0.926;440.458;-4.57;-15.26;4.34;3440.83;3484.75;1;23593755;-0.0402554;-0.0179308;2.40798;0.221295;0.00913072;1.0181;-5.68025;0.635427;-6.04847;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593895;49.3;54.7;0;0;0;-83.9;-5.16;-1.72;-0.02;-5.17;8465;0.384;1.1541;0.1353;56.1064;6.7236;670912;679474;70.4796;0;61;0.798;11.347;23593806;1.1541;0.1352;56.1064;6.7215;0.926;440.545;-0.76;-1.48;4.323;3441.09;3485.01;1;23593806;-0.0328536;-0.0165609;2.41801;-0.223137;-0.148218;1.01475;9.02324;-2.27798;-12.0317;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23593955;49.4;54.7;0;0;0;-84.6;-9.84;-3.12;-0.14;-9.83;8370;0.373;1.1541;0.1353;56.1064;6.7258;670962;679524;109.295;0;61;1.012;10.84;23593896;1.1541;0.1353;56.1064;6.7236;0.926;440.568;-2.37;-6;4.342;3441.48;3485.39;1;23593896;-0.0636464;-0.0102943;2.43634;-0.278756;0.051599;1.02066;31.9372;4.37112;-10.6519;23593000;-37.71248552;145.03558806;81.08187526;3.31038923;0.00000000;4.72930276;3.38500109;
23594055;49.2;54.7;0;0;0;-84;-2.99;-0.99;0.11;-2.91;8403;0.403;1.1541;0.1354;56.1065;6.7273;671037;679599;168.19;0;61;0.713;11.436;23593956;1.1541;0.1353;56.1064;6.7258;0.926;440.661;-3.55;-11.52;4.293;3441.73;3485.65;1;23593956;-0.0939915;-0.0194177;2.44219;0.226213;0.167508;1.03388;8.38015;-8.47537;0.0207001;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594105;49.2;54.7;0;0;0;-83.8;-2.12;-0.73;-0.01;-2.09;8473;0.4;1.1541;0.1354;56.1065;6.728;671089;679651;208.154;0;61;0.657;11.618;23594055;1.1541;0.1354;56.1065;6.7275;0.926;440.62;-1.3;-4.47;4.311;3442.12;3486.04;1;23594055;-0.0934636;-0.0151416;2.43082;-0.0555377;0.167977;1.03458;-22.0254;-5.09584;14.1413;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594195;49.3;54.7;0;0;0;-82.7;-5.3;-1.83;-0.07;-5.31;8512;0.388;1.1541;0.1354;56.1065;6.7302;671165;679727;267.918;0;61;0.74;11.375;23594106;1.1541;0.1354;56.1065;6.728;0.926;440.579;-1.6;-3.63;4.346;3442.38;3486.3;1;23594106;-0.0543043;-0.0177019;2.41301;0.12903;-0.0998192;1.02889;-1.33494;-0.584722;16.1635;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594256;49.3;54.7;0;0;0;-82.3;-11.45;-3.84;0.01;-11.42;8575;0.394;1.1541;0.1355;56.1065;6.7334;671217;679779;308.182;0;61;1.049;11.167;23594196;1.1541;0.1354;56.1065;6.7302;0.926;440.6;-3;-9.66;4.366;3442.78;3486.7;1;23594196;-0.035053;-0.00856953;2.38679;-0.112337;0.074044;0.998954;-3.74612;8.01912;16.9502;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594346;49.3;54.7;0;0;0;-83.3;-10.2;-3.31;-0.02;-10.14;8517;0.363;1.1541;0.1356;56.1065;6.7375;671293;679855;7.46591;0;61;0.994;11.078;23594256;1.1541;0.1355;56.1065;6.7334;0.926;440.731;-3.31;-8.77;4.399;3443.04;3486.96;1;23594257;-0.0165639;-0.0120437;2.36515;-0.108732;-0.220829;0.979778;1.53045;2.45791;19.5182;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594406;49.4;54.7;0;0;0;-83.4;-12.23;-4;0;-12.15;8519;0.408;1.1541;0.1356;56.1065;6.7407;671344;679906;47.4821;0;61;1.088;11.01;23594346;1.1541;0.1356;56.1065;6.7375;0.927;440.888;-4.25;-13.62;4.367;3443.43;3487.35;1;23594346;-0.0182475;-0.00996168;2.33493;-0.0314629;0.0616104;0.994194;15.7988;9.3444;23.3789;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594495;49.4;54.7;0;0;0;-83.3;-11.67;-3.78;0.01;-11.62;8491;0.396;1.1541;0.1357;56.1065;6.7454;671421;679983;106.93;0;61;1.05;10.991;23594406;1.1541;0.1356;56.1065;6.7407;0.927;441.029;-2.56;-8.99;4.371;3443.7;3487.62;1;23594406;-0.0163099;-0.00656016;2.30995;0.0656682;0.0190881;0.998646;-19.756;5.6208;23.5411;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594556;49.5;54.7;0;0;0;-83.1;-15.16;-4.74;-0.21;-15.21;8363;0.352;1.1541;0.1358;56.1065;6.7492;671471;680033;146.055;0;61;1.238;10.469;23594496;1.1541;0.1357;56.1065;6.7454;0.927;441.218;-3.15;-9.46;4.357;3444.09;3488.01;1;23594496;0.0486294;-0.00056802;2.26973;-0.0959041;-0.421293;1.00157;-39.5809;6.4815;21.2611;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594656;49.5;54.7;0;0;0;-83;-15.21;-4.69;0;-15.18;8179;0.346;1.1541;0.1359;56.1065;6.755;671544;680106;202.791;0;61;1.198;10.286;23594556;1.1541;0.1358;56.1065;6.7492;0.928;441.395;-5.69;-19.54;4.289;3444.34;3488.26;1;23594556;0.11651;0.000729386;2.25714;0.369385;-0.459198;0.989764;-32.4129;5.2406;6.26087;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594705;49.4;54.7;0;0;0;-83.8;-14.96;-4.53;0.19;-14.86;8111;0.359;1.1541;0.136;56.1065;6.7589;671592;680154;240.708;0;61;1.176;10.228;23594656;1.1541;0.1359;56.1065;6.755;0.928;441.655;-6.4;-20.12;4.195;3444.72;3488.64;1;23594656;0.125573;0.00105743;2.26934;0.0137229;0.175991;0.995887;7.74708;7.30497;-12.1764;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594773;49.5;54.7;0;0;0;-83.5;-11.82;-3.66;-0.13;-11.88;8041;0.348;1.1541;0.1361;56.1065;6.7618;671640;680202;278.311;0;61;1.015;10.269;23594706;1.1541;0.136;56.1065;6.7589;0.929;441.827;-3.46;-11.89;4.16;3444.97;3488.89;1;23594706;0.104328;-0.00365594;2.28438;0.128553;-0.216972;1.00786;22.554;2.31503;-17.6727;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594856;49.4;54.7;0;0;0;-84.2;-14.02;-4.22;0.07;-13.96;7955;0.341;1.1541;0.1362;56.1065;6.7671;671712;680274;333.858;0;61;1.109;10.095;23594796;1.1541;0.1361;56.1065;6.764;0.929;442.029;-4.97;-17.19;4.109;3445.33;3489.25;1;23594796;0.0478187;0.00396929;2.30859;-0.0245142;0.0959728;1.02188;-4.33666;1.8169;-14.0566;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23594945;49.5;54.7;0;0;0;-84.5;-11.39;-3.46;-0.03;-11.39;7879;0.343;1.1541;0.1362;56.1065;6.7713;671782;680344;28.8113;0;61;0.958;10.123;23594856;1.1541;0.1362;56.1065;6.7671;0.929;442.148;-4.43;-14.03;4.08;3445.58;3489.5;1;23594857;0.0499171;0.00335047;2.32707;0.22894;0.0941145;1.01851;-4.35696;2.92718;-18.3299;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23595006;49.3;54.7;0;0;0;-83.7;-14.41;-4.21;0.23;-14.26;7811;0.356;1.1541;0.1363;56.1065;6.775;671829;680391;65.3318;0;61;1.077;9.854;23594946;1.1541;0.1362;56.1065;6.7713;0.93;442.28;-4.88;-17.38;4.041;3445.94;3489.86;1;23594946;0.0333761;0.00761317;2.35631;0.297888;0.0978486;1.00909;8.20427;6.40902;-19.3688;23594001;-37.71248393;145.03554106;80.81949777;3.47600545;0.00000000;4.73277823;3.38014012;
23595096;49.3;54.7;0;0;0;-84.2;-12.51;-3.67;0;-12.5;7714;0.346;1.1541;0.1364;56.1065;6.7795;671898;680460;119.053;0;61;0.993;9.791;23595007;1.1541;0.1363;56.1065;6.775;0.93;442.417;-1.55;-5.92;4.006;3446.18;3490.1;1;23595007;0.00446332;0.00196423;2.37127;-0.108858;-0.06082;1.00905;16.3776;-4.35576;-11.0853;23595001;-37.71247915;145.03552991;80.46083445;0.94116137;0.00000000;4.72242387;3.39459126;
23595156;49.3;54.7;0;0;0;-83.4;-12.52;-3.65;-0.05;-12.53;7646;0.328;1.1541;0.1365;56.1065;6.7825;671944;680506;154.719;0;61;0.986;9.678;23595096;1.1541;0.1364;56.1065;6.7795;0.93;442.571;-2.25;-7.86;3.956;3446.54;3490.46;1;23595096;-0.03306;0.00425136;2.38307;-0.0688836;0.10013;1.03042;-0.960757;-4.81297;-0.0809147;23595001;-37.71247915;145.03552991;80.46083445;0.94116137;0.00000000;4.72242387;3.39459126;
23595246;49.1;54.7;0;0;0;-84.2;-6.84;-1.95;0.01;-6.75;7580;0.369;1.1541;0.1365;56.1065;6.7852;672011;680573;207.195;0;61;0.791;9.976;23595156;1.1541;0.1365;56.1065;6.7825;0.93;442.665;-3.67;-11.1;3.922;3446.77;3490.69;1;23595156;-0.0285861;-0.0013057;2.37974;-0.111167;0.215835;1.03355;-41.9304;-2.01741;4.35149;23595001;-37.71247915;145.03552991;80.46083445;0.94116137;0.00000000;4.72242387;3.39459126;
23595306;49.2;54.7;0;0;0;-83.8;-6.72;-2;0.07;-6.7;7600;0.394;1.1541;0.1366;56.1065;6.7868;672057;680619;242.945;0;61;0.76;10.026;23595246;1.1541;0.1365;56.1065;6.7852;0.93;442.668;-0.09;0.79;3.887;3447.12;3491.04;1;23595247;0.0422208;-0.00248773;2.36704;-0.107563;-0.617299;1.01704;-0.0267326;0.738119;1.06922;23595001;-37.71247915;145.03552991;80.46083445;0.94116137;0.00000000;4.72242387;3.39459126;
23595396;49.3;54.7;0;0;0;-83.1;-5.27;-1.63;-0.06;-5.33;7694;0.346;1.1541;0.1366;56.1067;6.7885;672127;680689;297.243;0;61;0.754;10.283;23595306;1.1541;0.1366;56.1065;6.7868;0.93;442.659;0.64;1.39;3.899;3447.35;3491.27;1;23595306;0.0510619;-0.00799122;2.37671;-0.263412;-0.211326;1.02081;15.1061;-14.0421;-17.8178;23595001;-37.71247915;145.03552991;80.46083445;0.94116137;0.00000000;4.72242387;3.39459126;
23595456;49.4;54.7;0;0;0;-83.6;-8.97;-2.72;-0.09;-9;7698;0.328;1.1541;0.1366;56.1067;6.7907;672173;680735;333.208;0;61;0.838;10.043;23595396;1.1541;0.1366;56.1067;6.7889;0.93;442.614;-3;-9.62;3.947;3447.71;3491.63;1;23595396;0.0139241;-0.00679791;2.40623;0.183887;0.23745;1.56103;20.55;-0.365307;-19.5887;23595001;-37.71247915;145.03552991;80.46083445;0.94116137;0.00000000;4.72242387;3.39459126;
